
Data Report
2024-05-06 10:24:08
Location, 1, Y16134

Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
2024-03-24 07:00:00,+000010,+000013,+16.6,+024.2,082,620,+035.1,028,00000
2024-03-24 08:00:00,+000010,+000011,+16.6,+025.0,080,620,+035.7,027,00000
2024-03-24 09:00:00,+000010,+000007,+16.6,+026.5,073,621,+037.1,025,00000
2024-03-24 10:00:00,+000006,+000016,+16.6,+029.3,058,621,+040.3,020,00000
2024-03-24 11:00:00,+000017,+000011,+16.6,+029.9,055,620,+041.4,018,00000
2024-03-24 12:00:00,+000018,+000011,+16.6,+031.6,046,619,+042.5,016,00000
2024-03-24 13:00:00,+000011,+000008,+16.6,+032.7,041,618,+043.5,014,00000
2024-03-24 14:00:00,+000011,+000012,+16.6,+032.9,040,618,+044.0,013,00000
2024-03-24 15:00:00,+000008,+000009,+16.6,+032.6,039,617,+043.5,013,00000
2024-03-24 16:00:00,+000010,+000011,+16.6,+031.8,040,617,+042.8,014,00000
2024-03-24 17:00:00,+000014,+000019,+16.7,+030.1,049,618,+041.6,016,00000
2024-03-24 18:00:00,+000017,+000015,+16.7,+029.0,054,618,+039.2,019,00000
2024-03-24 19:00:00,+000023,+000022,+16.6,+027.9,060,619,+038.1,021,00000
2024-03-24 20:00:00,+000022,+000021,+16.7,+024.3,081,620,+035.6,027,00000
2024-03-24 21:00:00,+000014,-000002,+16.7,+022.9,091,621,+032.4,033,00000
2024-03-24 22:00:00,+000007,+000013,+16.6,+022.8,090,621,+031.3,035,00000
2024-03-24 23:00:00,+000010,+000010,+16.6,+022.4,091,621,+031.2,035,00000
2024-03-25 00:00:00,+000005,+000005,+16.6,+022.1,092,621,+031.3,034,00000
2024-03-25 01:00:00,+099999,+000005,+15.4,+022.0,091,621,+031.5,034,00384
2024-03-25 02:00:00,+088332,-000001,+16.6,+022.0,090,620,+031.5,033,00000
2024-03-25 03:00:00,+000004,+000010,+16.6,+022.0,089,620,+032.6,031,00000
2024-03-25 04:00:00,+000015,+000011,+16.6,+021.9,090,621,+032.8,030,00000
2024-03-25 05:00:00,+000017,+000009,+16.7,+021.6,090,621,+031.8,031,00000
2024-03-25 06:00:00,+000012,+000014,+16.6,+021.7,089,621,+031.5,031,00000
2024-03-25 07:00:00,+000022,+000019,+16.6,+022.4,086,621,+032.6,029,00000
2024-03-25 08:00:00,+000023,+000017,+16.6,+023.9,081,622,+034.5,026,00000
2024-03-25 09:00:00,+000012,+000014,+16.6,+026.5,070,621,+037.6,022,00000
2024-03-25 10:00:00,+000017,+000032,+16.6,+029.0,060,621,+040.7,019,00000
2024-03-25 11:00:00,+000028,+000032,+16.6,+030.3,054,621,+042.0,017,00000
2024-03-25 12:00:00,+000022,+000016,+16.6,+031.2,049,620,+042.5,016,00000
2024-03-25 13:00:00,+000015,+000010,+16.6,+031.8,046,620,+042.9,015,00000
2024-03-25 14:00:00,+000007,+000015,+16.6,+032.6,043,619,+044.0,014,00000
2024-03-25 15:00:00,+000012,+000011,+16.6,+032.9,042,619,+044.3,014,00000
2024-03-25 16:00:00,+000017,+000017,+16.6,+033.1,040,618,+044.7,013,00000
2024-03-25 17:00:00,+000021,+000025,+16.6,+031.9,043,619,+043.7,014,00000
2024-03-25 18:00:00,+000032,+000033,+16.6,+029.1,055,619,+040.2,018,00000
2024-03-25 19:00:00,+000036,+000036,+16.6,+027.5,060,620,+037.7,021,00000
2024-03-25 20:00:00,+000032,+000027,+16.6,+026.6,065,620,+036.9,022,00000
2024-03-25 21:00:00,+000024,+000021,+16.6,+025.9,068,621,+036.4,023,00000
2024-03-25 22:00:00,+000015,+000018,+16.6,+025.7,069,621,+036.2,024,00000
2024-03-25 23:00:00,+000019,+000019,+16.6,+025.5,070,621,+036.0,024,00000
2024-03-26 00:00:00,+000014,+000018,+16.7,+024.9,074,621,+035.2,026,00000
2024-03-26 01:00:00,+000015,+000011,+16.7,+024.3,082,620,+034.3,029,00000
2024-03-26 02:00:00,+000014,+000011,+16.7,+023.8,086,620,+033.9,030,00000
2024-03-26 03:00:00,+000017,+000012,+16.6,+023.7,087,620,+033.4,031,00000
2024-03-26 04:00:00,+000014,+000015,+16.6,+023.6,086,620,+033.3,031,00000
2024-03-26 05:00:00,+000020,+000021,+16.6,+023.5,086,620,+033.4,031,00000
2024-03-26 06:00:00,+000026,+000033,+16.6,+023.5,086,621,+033.2,031,00000
2024-03-26 07:00:00,+000037,+000028,+16.6,+023.6,085,621,+033.1,030,00000
2024-03-26 08:00:00,+000016,+000010,+16.6,+024.4,077,621,+034.1,027,00000
2024-03-26 09:00:00,+000010,+000015,+16.6,+025.5,074,621,+036.0,025,00000
2024-03-26 10:00:00,+000016,+000014,+16.6,+027.1,068,621,+037.2,024,00000
2024-03-26 11:00:00,+000007,+000008,+16.6,+028.5,060,621,+038.4,021,00000
2024-03-26 12:00:00,+000009,+000011,+16.6,+030.5,052,621,+040.3,019,00000
2024-03-26 13:00:00,+000010,+000014,+16.6,+031.1,048,620,+041.5,017,00000
2024-03-26 14:00:00,+000014,+000010,+16.6,+031.7,044,619,+041.8,015,00000
2024-03-26 15:00:00,+000006,+000011,+16.6,+032.0,043,619,+042.7,015,00000
2024-03-26 16:00:00,+000012,+000010,+16.7,+031.5,043,618,+042.1,015,00000
2024-03-26 17:00:00,+000019,+000023,+16.6,+030.5,049,618,+040.7,017,00000
2024-03-26 18:00:00,+000020,+000023,+16.6,+029.5,052,619,+038.6,019,00000
2024-03-26 19:00:00,+000020,+000028,+16.6,+028.8,055,620,+038.4,020,00000
2024-03-26 20:00:00,+000028,+000023,+16.6,+027.9,059,620,+038.2,021,00000
2024-03-26 21:00:00,+000021,+000021,+16.6,+027.3,062,621,+037.3,022,00000
2024-03-26 22:00:00,+000020,+000019,+16.6,+026.6,064,621,+036.5,023,00000
2024-03-26 23:00:00,+000016,+000015,+16.6,+026.1,067,621,+036.1,024,00000
2024-03-27 00:00:00,+000014,+000014,+16.6,+025.8,069,621,+035.8,024,00000
2024-03-27 01:00:00,+000021,+000020,+16.6,+025.2,074,621,+035.7,026,00000
2024-03-27 02:00:00,+000012,+000013,+16.7,+024.1,083,621,+034.6,029,00000
2024-03-27 03:00:00,+000011,+000011,+16.6,+024.1,085,620,+034.4,029,00000
2024-03-27 04:00:00,+000006,+000012,+16.7,+024.1,084,620,+033.9,030,00000
2024-03-27 05:00:00,+000017,+000017,+16.6,+023.8,085,621,+033.6,030,00000
2024-03-27 06:00:00,+000022,+000026,+16.6,+023.4,086,621,+033.0,031,00000
2024-03-27 07:00:00,+000026,+000029,+16.6,+023.5,085,621,+032.9,031,00000
2024-03-27 08:00:00,+000029,+000032,+16.6,+024.6,080,621,+033.7,029,00000
2024-03-27 09:00:00,+000020,+000012,+16.6,+025.9,073,622,+035.2,027,00000
2024-03-27 10:00:00,+000013,+000007,+16.6,+027.0,067,622,+036.8,024,00000
2024-03-27 11:00:00,+000009,+000013,+16.6,+029.0,056,622,+038.8,020,00000
2024-03-27 12:00:00,+000011,+000015,+16.6,+029.9,053,621,+040.0,019,00000
2024-03-27 13:00:00,+000012,+000013,+16.6,+030.5,050,620,+040.8,018,00000
2024-03-27 14:00:00,+000013,+000022,+16.6,+030.1,053,620,+041.4,018,00000
2024-03-27 15:00:00,+000011,+000008,+16.7,+030.2,050,619,+040.0,018,00000
2024-03-27 16:00:00,+000021,+000018,+16.7,+025.9,075,619,+038.4,023,00000
2024-03-27 17:00:00,+000012,+000018,+16.6,+025.8,077,620,+036.4,026,00000
2024-03-27 18:00:00,+000027,+000039,+16.6,+026.1,074,620,+036.4,025,00000
2024-03-27 19:00:00,+000029,+000024,+16.6,+025.5,071,620,+035.3,025,00000
2024-03-27 20:00:00,+000022,+000025,+16.6,+024.5,075,621,+034.4,026,00000
2024-03-27 21:00:00,+000021,+000019,+16.6,+023.8,079,621,+033.4,028,00000
2024-03-27 22:00:00,+000022,+000020,+16.6,+023.6,081,622,+033.3,029,00000
2024-03-27 23:00:00,+000019,+000021,+16.6,+023.3,083,622,+033.2,029,00000
2024-03-28 00:00:00,+000014,+000012,+16.6,+022.9,084,621,+033.2,029,00000
2024-03-28 01:00:00,+000015,+000015,+16.6,+023.1,084,621,+033.9,028,00000
2024-03-28 02:00:00,+000017,+000014,+16.6,+022.9,084,621,+033.7,028,00000
2024-03-28 03:00:00,+000012,+000018,+16.6,+022.5,086,621,+033.3,029,00000
2024-03-28 04:00:00,+000017,+000018,+16.6,+022.5,087,621,+033.2,029,00000
2024-03-28 05:00:00,+000011,+000007,+16.6,+022.4,089,621,+032.9,031,00000
2024-03-28 06:00:00,+000014,+000021,+16.6,+022.4,090,621,+032.7,031,00000
2024-03-28 07:00:00,+000018,+000023,+16.6,+022.9,089,622,+033.1,031,00000
2024-03-28 08:00:00,+000021,+000016,+16.6,+023.2,088,622,+033.2,031,00000
2024-03-28 09:00:00,+000011,+000012,+16.6,+024.1,085,622,+033.8,030,00000
2024-03-28 10:00:00,+000014,+000012,+16.6,+026.9,070,622,+036.3,025,00000
2024-03-28 11:00:00,+000013,+000017,+16.6,+027.9,063,622,+037.7,022,00000
2024-03-28 12:00:00,+000013,+000010,+16.6,+029.5,057,621,+038.9,021,00000
2024-03-28 13:00:00,+000012,+000011,+16.6,+030.1,052,620,+039.8,019,00000
2024-03-28 14:00:00,+000010,+000016,+16.7,+030.2,052,620,+039.9,019,00000
2024-03-28 15:00:00,+000017,+000013,+16.6,+030.7,049,619,+040.3,018,00000
2024-03-28 16:00:00,+000016,+000017,+16.6,+030.7,045,619,+040.8,016,00000
2024-03-28 17:00:00,+000015,+000016,+16.6,+029.9,048,619,+040.3,017,00000
2024-03-28 18:00:00,+000020,+000022,+16.7,+028.1,053,619,+038.0,019,00000
2024-03-28 19:00:00,+000020,+000017,+16.7,+026.4,062,620,+035.8,023,00000
2024-03-28 20:00:00,+000014,+000019,+16.6,+025.6,068,621,+035.1,025,00000
2024-03-28 21:00:00,+000020,+000023,+16.6,+025.1,069,621,+034.8,025,00000
2024-03-28 22:00:00,+000022,+000019,+16.6,+024.8,069,621,+034.4,025,00000
2024-03-28 23:00:00,+000018,+000018,+16.6,+024.8,069,621,+034.4,025,00000
2024-03-29 00:00:00,+000020,+000016,+16.7,+024.4,071,621,+034.1,025,00000
2024-03-29 01:00:00,+000016,+000014,+16.7,+023.9,073,621,+033.3,027,00000
2024-03-29 02:00:00,+000011,+000011,+16.7,+023.4,075,620,+033.0,027,00000
2024-03-29 03:00:00,+000012,+000011,+16.6,+023.0,076,620,+033.0,027,00000
2024-03-29 04:00:00,+000013,+000013,+16.6,+022.8,077,620,+032.8,027,00000
2024-03-29 05:00:00,+000015,+000015,+16.6,+022.8,077,620,+032.8,027,00000
2024-03-29 06:00:00,+000015,+000021,+16.6,+022.4,080,621,+032.4,028,00000
2024-03-29 07:00:00,+000023,+000025,+16.6,+022.2,084,622,+032.0,030,00000
2024-03-29 08:00:00,+000021,+000019,+16.6,+023.0,082,622,+032.7,029,00000
2024-03-29 09:00:00,+000016,+000010,+16.6,+025.7,070,622,+035.3,025,00000
2024-03-29 10:00:00,+000012,+000013,+16.7,+026.0,068,622,+036.4,023,00000
2024-03-29 11:00:00,+000010,+000008,+16.6,+027.9,060,621,+037.7,021,00000
2024-03-29 12:00:00,+000007,+000007,+16.6,+030.0,050,620,+039.9,018,00000
2024-03-29 13:00:00,+000007,+000008,+16.6,+031.1,045,620,+041.2,016,00000
2024-03-29 14:00:00,+000010,+000012,+16.6,+031.4,044,619,+042.2,015,00000
2024-03-29 15:00:00,+000013,+000011,+16.6,+031.0,045,618,+042.0,015,00000
2024-03-29 16:00:00,+000013,+000018,+16.6,+031.3,045,618,+042.0,016,00000
2024-03-29 17:00:00,+000013,+000013,+16.7,+030.4,048,618,+040.9,017,00000
2024-03-29 18:00:00,+000014,+000018,+16.7,+028.8,055,618,+038.9,019,00000
2024-03-29 19:00:00,+000017,+000019,+16.6,+027.7,061,619,+037.1,022,00000
2024-03-29 20:00:00,+000021,+000022,+16.6,+026.9,065,620,+036.6,024,00000
2024-03-29 21:00:00,+000022,+000019,+16.6,+026.6,068,620,+036.1,025,00000
2024-03-29 22:00:00,+000015,+000019,+16.6,+025.5,074,621,+035.0,027,00000
2024-03-29 23:00:00,+000019,+000002,+16.7,+022.7,088,621,+032.1,033,00000
2024-03-30 00:00:00,-000000,+000009,+16.7,+021.8,090,621,+030.4,035,00000
2024-03-30 01:00:00,+000010,+000007,+16.6,+022.3,091,620,+031.2,034,00000
2024-03-30 02:00:00,+099999,+099999,+00.0,+022.6,090,620,+031.3,030,00001
2024-03-30 03:00:00,+099999,+099999,+00.0,+023.0,090,620,+027.1,025,00001
2024-03-30 04:00:00,+099999,+099999,+00.0,+022.8,090,620,+024.6,022,00001
2024-03-30 05:00:00,+099999,+099999,+00.0,+022.8,090,620,+023.5,019,00001
2024-03-30 06:00:00,+099999,+099999,+00.0,+022.7,090,620,+022.9,018,00001
2024-03-30 07:00:00,+099999,+099999,+00.0,+021.9,090,621,+022.3,017,00001
2024-03-30 08:00:00,+099999,+099999,+00.0,+021.5,090,621,+021.5,017,00001
2024-03-30 09:00:00,+099999,+099999,+00.0,+023.2,086,621,+022.3,016,00001
2024-03-30 10:00:00,+099999,+099999,+00.0,+025.7,074,621,+025.5,016,00001
2024-03-30 11:00:00,+099999,+099999,+00.0,+026.4,071,621,+027.1,016,00001
2024-03-30 12:00:00,+099999,+099999,+00.0,+027.8,064,620,+028.4,016,00001
2024-03-30 13:00:00,+099999,+099999,+00.0,+029.1,057,620,+030.0,017,00001
2024-03-30 14:00:00,+099999,+099999,+00.0,+030.1,053,619,+031.6,017,00001
2024-03-30 15:00:00,+099999,+099999,+00.0,+030.4,051,618,+032.4,017,00001
2024-03-30 16:00:00,+099999,+099999,+00.0,+028.9,058,618,+031.5,018,00001
2024-03-30 17:00:00,+099999,+099999,+00.0,+028.6,058,618,+030.3,018,00001
2024-03-30 18:00:00,+099999,+099999,+00.0,+026.0,075,619,+028.2,019,00001
2024-03-30 19:00:00,+099999,+099999,+00.0,+024.8,077,620,+025.7,019,00001
2024-03-30 20:00:00,+099999,+099999,+00.0,+024.1,083,621,+024.4,020,00001
2024-03-30 21:00:00,+099999,+099999,+00.0,+023.8,085,621,+023.8,021,00001
2024-03-30 22:00:00,+099999,+099999,+00.0,+023.8,086,621,+023.7,021,00001
2024-03-30 23:00:00,+099999,+099999,+00.0,+023.5,087,621,+023.5,022,00001
2024-03-31 00:00:00,+099999,+099999,+00.0,+022.9,089,621,+023.0,023,00001
2024-03-31 01:00:00,+099999,+099999,+00.0,+023.0,090,620,+022.8,023,00001
2024-03-31 02:00:00,+099999,+099999,+00.0,+023.0,091,620,+022.7,024,00001
2024-03-31 03:00:00,+099999,+099999,+00.0,+022.3,088,620,+022.5,024,00001
2024-03-31 04:00:00,+099999,+099999,+00.0,+021.4,089,621,+021.5,025,00001
2024-03-31 05:00:00,+099999,+099999,+00.0,+021.5,089,621,+021.1,025,00001
2024-03-31 06:00:00,+099999,+099999,+00.0,+021.6,090,621,+021.2,026,00001
2024-03-31 07:00:00,+099999,+099999,+00.0,+021.9,089,622,+021.5,026,00001
2024-03-31 08:00:00,+099999,+099999,+00.0,+022.4,088,622,+022.1,027,00001
2024-03-31 09:00:00,+099999,+099999,+00.0,+023.8,083,622,+023.2,028,00001
2024-03-31 10:00:00,+099999,+099999,+00.0,+025.7,073,622,+025.7,028,00001
2024-03-31 11:00:00,+099999,+099999,+00.0,+026.5,069,622,+027.3,029,00001
2024-03-31 12:00:00,+099999,+099999,+00.0,+027.6,064,621,+028.5,029,00001
2024-03-31 13:00:00,+099999,+099999,+00.0,+029.0,054,620,+029.9,029,00001
2024-03-31 14:00:00,+099999,+099999,+00.0,+029.8,050,620,+031.3,030,00001
2024-03-31 15:00:00,+099999,+099999,+00.0,+029.7,048,619,+032.0,030,00001
2024-03-31 16:00:00,+099999,+099999,+00.0,+029.6,048,619,+031.5,031,00001
2024-03-31 17:00:00,+099999,+099999,+00.0,+028.9,052,619,+031.1,031,00001
2024-03-31 18:00:00,+099999,+099999,+00.0,+027.2,060,620,+029.0,031,00001
2024-03-31 19:00:00,+099999,+099999,+00.0,+026.3,066,620,+026.9,032,00001
2024-03-31 20:00:00,+099999,+099999,+00.0,+024.9,076,621,+025.5,033,00001
2024-03-31 21:00:00,+099999,+099999,+00.0,+023.6,080,621,+024.3,033,00001
2024-03-31 22:00:00,+099999,+099999,+00.0,+022.6,086,621,+023.1,034,00001
2024-03-31 23:00:00,+099999,+099999,+00.0,+022.6,086,621,+022.7,034,00001
2024-04-01 00:00:00,+099999,+099999,+00.0,+022.4,087,621,+022.5,035,00001
2024-04-01 01:00:00,+099999,+099999,+00.0,+022.3,087,621,+022.3,035,00001
2024-04-01 02:00:00,+099999,+099999,+00.0,+022.2,087,620,+022.2,036,00001
2024-04-01 03:00:00,+099999,+099999,+00.0,+022.0,088,620,+022.1,036,00001
2024-04-01 04:00:00,+099999,+099999,+00.0,+021.9,087,620,+021.9,036,00001
2024-04-01 05:00:00,+099999,+099999,+00.0,+021.9,088,620,+021.8,037,00001
2024-04-01 06:00:00,+099999,+099999,+00.0,+021.8,088,621,+021.8,037,00001
2024-04-01 07:00:00,+099999,+099999,+00.0,+022.3,087,621,+022.0,037,00001
2024-04-01 08:00:00,+099999,+099999,+00.0,+023.4,081,621,+023.1,038,00001
2024-04-01 09:00:00,+099999,+099999,+00.0,+024.7,074,622,+024.7,038,00001
2024-04-01 10:00:00,+099999,+099999,+00.0,+026.5,066,622,+026.8,038,00001
2024-04-01 11:00:00,+099999,+099999,+00.0,+027.3,061,621,+028.8,038,00001
2024-04-01 12:00:00,+099999,+099999,+00.0,+028.1,057,621,+029.2,038,00001
2024-04-01 13:00:00,+099999,+099999,+00.0,+028.7,054,620,+030.0,038,00001
2024-04-01 14:00:00,+099999,+099999,+00.0,+030.2,049,619,+031.2,038,00001
2024-04-01 15:00:00,+099999,+099999,+00.0,+028.3,057,619,+031.8,038,00001
2024-04-01 16:00:00,+099999,+099999,+00.0,+028.4,057,619,+030.2,038,00001
2024-04-01 17:00:00,+099999,+099999,+00.0,+028.4,056,619,+030.4,039,00001
2024-04-01 18:00:00,+099999,+099999,+00.0,+027.2,060,619,+028.9,039,00001
2024-04-01 19:00:00,+099999,+099999,+00.0,+026.0,069,620,+026.7,039,00001
2024-04-01 20:00:00,+099999,+099999,+00.0,+025.4,072,620,+025.6,039,00001
2024-04-01 21:00:00,+099999,+099999,+00.0,+024.9,077,621,+025.1,040,00001
2024-04-01 22:00:00,+099999,+099999,+00.0,+024.3,081,621,+024.7,040,00001
2024-04-01 23:00:00,+099999,+099999,+00.0,+023.9,083,621,+024.1,041,00001
2024-04-02 00:00:00,+099999,+099999,+00.0,+024.0,082,621,+024.0,041,00001
2024-04-02 01:00:00,+099999,+099999,+00.0,+023.7,083,620,+023.7,041,00001
2024-04-02 02:00:00,+099999,+099999,+00.0,+023.2,085,620,+023.4,041,00001
2024-04-02 03:00:00,+099999,+099999,+00.0,+022.9,087,620,+023.1,042,00001
2024-04-02 04:00:00,+099999,+099999,+00.0,+022.9,087,620,+022.9,042,00001
2024-04-02 05:00:00,+099999,+099999,+00.0,+022.7,088,620,+022.6,042,00001
2024-04-02 06:00:00,+099999,+099999,+00.0,+022.7,088,620,+022.5,042,00001
2024-04-02 07:00:00,+099999,+099999,+00.0,+023.3,085,621,+022.8,042,00001
2024-04-02 08:00:00,+099999,+099999,+00.0,+024.3,079,621,+024.0,043,00001
2024-04-02 09:00:00,+099999,+099999,+00.0,+025.8,070,621,+026.0,043,00001
2024-04-02 10:00:00,+099999,+099999,+00.0,+027.1,063,621,+027.7,043,00001
2024-04-02 11:00:00,+099999,-000015,+06.7,+028.8,056,621,+029.1,038,00769
2024-04-02 12:00:00,+075003,+000015,+16.6,+028.4,057,620,+033.9,025,00000
2024-04-02 13:00:00,+000012,+000008,+16.6,+028.8,056,619,+037.9,020,00000
2024-04-02 14:00:00,+000007,+000009,+16.6,+030.4,050,618,+039.8,017,00000
2024-04-02 15:00:00,+000012,+000014,+16.6,+030.1,048,618,+040.7,015,00000
2024-04-02 16:00:00,+000015,+000015,+16.6,+030.3,047,618,+040.4,016,00000
2024-04-02 17:00:00,+000016,+000016,+16.6,+029.6,049,618,+039.3,017,00000
2024-04-02 18:00:00,+000026,+000031,+16.6,+028.3,056,618,+037.9,019,00000
2024-04-02 19:00:00,+000034,+000027,+16.6,+027.5,059,619,+036.7,020,00000
2024-04-02 20:00:00,+000024,+000027,+16.6,+026.7,065,620,+036.4,022,00000
2024-04-02 21:00:00,+000028,+000023,+16.6,+025.3,072,620,+035.6,024,00000
2024-04-02 22:00:00,+000016,+000013,+16.6,+024.5,077,620,+035.2,025,00000
2024-04-02 23:00:00,+000014,+000014,+16.6,+024.0,081,621,+034.8,026,00000
2024-04-03 00:00:00,+000015,+000009,+16.7,+023.6,082,620,+034.5,026,00000
2024-04-03 01:00:00,+000008,+000007,+16.7,+023.4,082,620,+034.1,026,00000
2024-04-03 02:00:00,+000008,+000009,+16.6,+023.2,082,619,+033.8,027,00000
2024-04-03 03:00:00,+000013,+000008,+16.6,+022.6,085,619,+033.6,027,00000
2024-04-03 04:00:00,+000006,+000011,+16.6,+022.7,085,619,+033.9,027,00000
2024-04-03 05:00:00,+000012,+000020,+16.6,+022.5,085,619,+034.0,026,00000
2024-04-03 06:00:00,+000031,+000041,+16.6,+022.4,085,619,+033.8,026,00000
2024-04-03 07:00:00,+000046,+000037,+16.6,+023.0,083,620,+034.1,025,00000
2024-04-03 08:00:00,+000027,+000015,+16.6,+024.1,077,621,+034.5,025,00000
2024-04-03 09:00:00,+000014,+000013,+16.6,+026.1,067,621,+036.4,021,00000
2024-04-03 10:00:00,+000012,+000016,+16.6,+028.3,056,621,+039.0,018,00000
2024-04-03 11:00:00,+000020,+000015,+16.6,+028.2,055,620,+039.7,017,00000
2024-04-03 12:00:00,+000013,+000023,+16.6,+029.7,050,620,+040.7,016,00000
2024-04-03 13:00:00,+000018,+000016,+16.6,+029.5,052,619,+040.7,016,00000
2024-04-03 14:00:00,+000017,+000019,+16.6,+031.1,046,618,+041.7,015,00000
2024-04-03 15:00:00,+000022,+000022,+16.6,+031.0,045,617,+042.1,014,00000
2024-04-03 16:00:00,+000014,+000016,+16.6,+030.6,047,617,+041.5,015,00000
2024-04-03 17:00:00,+000018,+000015,+16.6,+030.4,047,617,+040.9,015,00000
2024-04-03 18:00:00,+000020,+000023,+16.6,+028.9,053,618,+039.1,017,00000
2024-04-03 19:00:00,+000023,+000023,+16.6,+027.4,063,619,+036.9,022,00000
2024-04-03 20:00:00,+000025,+000023,+16.6,+025.9,072,619,+035.6,024,00000
2024-04-03 21:00:00,+000023,+000024,+16.6,+025.3,076,620,+035.4,025,00000
2024-04-03 22:00:00,+000015,+000014,+16.6,+024.5,078,620,+035.3,025,00000
2024-04-03 23:00:00,+000008,+000011,+16.6,+024.2,080,620,+035.0,026,00000
2024-04-04 00:00:00,+000009,+000006,+16.6,+024.2,079,620,+035.3,025,00000
2024-04-04 01:00:00,+000010,+000007,+16.7,+023.6,084,620,+034.6,027,00000
2024-04-04 02:00:00,+000011,+000008,+16.7,+023.3,084,619,+034.5,027,00000
2024-04-04 03:00:00,+000003,+000006,+16.7,+023.3,085,619,+034.2,027,00000
2024-04-04 04:00:00,+000005,+000007,+16.7,+023.2,085,619,+033.8,028,00000
2024-04-04 05:00:00,+000008,+000010,+16.6,+023.2,084,620,+033.6,028,00000
2024-04-04 06:00:00,+000015,+000017,+16.6,+023.2,084,620,+033.1,028,00000
2024-04-04 07:00:00,+000021,+000021,+16.6,+022.1,086,621,+032.3,028,00000
2024-04-04 08:00:00,+000012,+000010,+16.6,+021.1,090,622,+030.6,031,00000
2024-04-04 09:00:00,+000008,+000008,+16.6,+021.4,087,622,+030.9,030,00000
2024-04-04 10:00:00,+000013,+000006,+16.6,+023.1,081,622,+033.1,027,00000
2024-04-04 11:00:00,+000010,+000008,+16.6,+025.4,072,621,+035.7,023,00000
2024-04-04 12:00:00,+000008,+000009,+16.6,+028.1,061,620,+038.2,020,00000
2024-04-04 13:00:00,+000008,+000009,+16.6,+030.5,052,619,+040.9,017,00000
2024-04-04 14:00:00,+000015,+000018,+16.6,+031.2,048,618,+042.3,015,00000
2024-04-04 15:00:00,+000018,+000023,+16.6,+031.9,046,618,+042.6,015,00000
2024-04-04 16:00:00,+000031,+000029,+16.6,+030.9,048,618,+042.6,015,00000
2024-04-04 17:00:00,+000036,+000033,+16.6,+029.7,053,618,+041.1,016,00000
2024-04-04 18:00:00,+000024,+000024,+16.6,+027.6,059,618,+037.9,019,00000
2024-04-04 19:00:00,+000021,+000022,+16.6,+026.3,065,619,+036.1,022,00000
2024-04-04 20:00:00,+000019,+000014,+16.6,+025.3,071,620,+035.1,024,00000
2024-04-04 21:00:00,+000011,+000016,+16.6,+024.7,072,620,+034.4,024,00000
2024-04-04 22:00:00,+000013,+000021,+16.6,+024.0,074,620,+033.7,025,00000
2024-04-04 23:00:00,+000022,+000018,+16.6,+023.6,076,621,+033.3,026,00000
2024-04-05 00:00:00,+000017,+000014,+16.6,+023.6,078,620,+033.6,026,00000
2024-04-05 01:00:00,+000011,+000009,+16.6,+022.7,085,620,+033.0,028,00000
2024-04-05 02:00:00,+000011,+000018,+16.7,+022.0,090,620,+031.9,031,00000
2024-04-05 03:00:00,+000016,+000013,+16.6,+022.1,091,620,+031.3,032,00000
2024-04-05 04:00:00,+000015,+000014,+16.6,+022.0,091,620,+031.8,031,00000
2024-04-05 05:00:00,+000012,+000009,+16.6,+021.9,091,620,+031.7,031,00000
2024-04-05 06:00:00,+000012,+000014,+16.6,+022.0,092,620,+032.2,030,00000
2024-04-05 07:00:00,+000023,+000028,+16.6,+022.3,091,621,+032.4,030,00000
2024-04-05 08:00:00,+000022,+000030,+16.6,+023.0,088,621,+032.9,029,00000
2024-04-05 09:00:00,+000026,+000017,+16.6,+024.5,081,621,+034.5,026,00000
2024-04-05 10:00:00,+000013,+000017,+16.6,+025.9,073,621,+036.1,024,00000
2024-04-05 11:00:00,+000015,+000013,+16.6,+027.0,068,621,+037.6,022,00000
2024-04-05 12:00:00,+000013,+000014,+16.6,+028.5,061,620,+038.7,020,00000
2024-04-05 13:00:00,+000012,+000008,+16.6,+030.0,055,620,+040.2,018,00000
2024-04-05 14:00:00,+000014,+000010,+16.6,+030.6,051,619,+041.4,016,00000
2024-04-05 15:00:00,+000018,+000016,+16.6,+030.1,051,618,+041.4,016,00000
2024-04-05 16:00:00,+000014,+000013,+16.6,+029.6,054,618,+040.0,018,00000
2024-04-05 17:00:00,+000014,+000017,+16.6,+029.2,056,618,+039.4,019,00000
2024-04-05 18:00:00,+000022,+000023,+16.6,+027.6,062,619,+037.4,021,00000
2024-04-05 19:00:00,+000026,+000035,+16.6,+025.8,072,619,+035.6,024,00000
2024-04-05 20:00:00,+000025,+000025,+16.6,+023.3,088,620,+032.7,030,00000
2024-04-05 21:00:00,+000017,+000013,+16.6,+023.0,090,620,+031.9,032,00000
2024-04-05 22:00:00,+000014,+000018,+16.6,+023.5,089,620,+032.7,031,00000
2024-04-05 23:00:00,+000018,+000014,+16.7,+023.1,091,621,+032.8,030,00000
2024-04-06 00:00:00,+000014,+000006,+16.7,+022.1,092,621,+031.0,033,00000
2024-04-06 01:00:00,+000004,+000002,+16.6,+021.9,093,620,+030.6,033,00000
2024-04-06 02:00:00,+000009,+000005,+16.7,+021.8,092,620,+030.7,033,00000
